company,ceo,party,amount
Dr Pepper Snapple Group,Larry Young,100,5000.0
Dr Pepper Snapple Group,M anne Szostak,100,7200.0
Du Pont (E.I) de Nemours,Alexander Cutler,100,3500.0
Du Pont (E.I) de Nemours,Alexander Cutler,200,264595.56
Du Pont (E.I) de Nemours,Alexander macdonald Cutler,200,1500.0
Du Pont (E.I) de Nemours,Eleuthere Dupont,200,2400.0
Du Pont (E.I) de Nemours,Ellen Kullman,100,1000.0
Du Pont (E.I) de Nemours,Ellen Kullman,200,1000.0
Du Pont (E.I) de Nemours,Ellen Kultman,200,2000.0
Du Pont (E.I) de Nemours,Marillyn Hewson,100,1000.0
Du Pont (E.I) de Nemours,Marillyn Hewson,200,2000.0
Du Pont (E.I) de Nemours,Marilyn Hewson,100,1000.0
Du Pont (E.I) de Nemours,Marilyn Hewson,200,2000.0
Du Pont (E.I) de Nemours,Peter Herbst,100,10910.0
Du Pont (E.I) de Nemours,Peter and ann Herbst,100,250.0
Du Pont (E.I) de Nemours,Robert Brown,100,1500.0
Duke Energy Corporation,Alex Bernhardt,100,500.0
Duke Energy Corporation,Alex Bernhardt,200,5500.0
Duke Energy Corporation,Daniel Dimicco,100,6500.0
Duke Energy Corporation,Daniel Dimicco,200,16400.0
Duke Energy Corporation,Earl Reinsch,100,1750.0
Duke Energy Corporation,G Bernhardt,200,1000.0
Duke Energy Corporation,G alex Bernhardt,100,2000.0
Duke Energy Corporation,George Bernhardt,100,1000.0
Duke Energy Corporation,George Bernhardt,200,6840.0
Duke Energy Corporation,George alexander Bernhardt,200,340.0
Duke Energy Corporation,James Hance,100,4000.0
Duke Energy Corporation,James Hance,200,18400.0
Duke Energy Corporation,John Forsgren,200,1300.0
Duke Energy Corporation,Michael Browning,100,14600.0
Duke Energy Corporation,Philip Sharp,100,2200.0
Duke Energy Corporation,William Barnet,100,200.0
Duke Energy Corporation,William Barnet,200,17400.0
Duke Energy Corporation,William Barnett,200,500.0
Duke Energy Corporation,William Barnette,200,100.0
EMC Corporation,Arthur Coviello,100,9300.0
EMC Corporation,Arthur Coviello,200,5300.0
EMC Corporation,Bill Teuber,200,500.0
EMC Corporation,David Strohm,100,5900.0
EMC Corporation,Joe Tucci,200,5500.0
EMC Corporation,John Egan,200,118900.0
EMC Corporation,Joseph Tucci,100,20100.0
EMC Corporation,Joseph Tucci,200,126650.0
EMC Corporation,Paul Sagan,100,282200.0
EMC Corporation,Paul Sagen,100,1000.0
EMC Corporation,Randolph Cowen,100,11000.0
EMC Corporation,William Teuber,100,4800.0
EMC Corporation,William Teuber,200,7500.0
EMC Corporation,Windle Priem,200,3500.0
Eastman Chemical,Brett Begemann,200,44344.0
Eastman Chemical,Howard Lance,100,7400.0
Eastman Chemical,Howard Lance,200,30700.0
Eastman Chemical,James Rogers,200,36545.25
Eastman Chemical,James p Rogers,200,1500.0
Eastman Chemical,Julie Holder,200,250.0
Eastman Chemical,Lewis Kling,200,1100.0
Eastman Chemical,Michael Connors,200,4000.0
Eastman Chemical,Renee Hornbaker,200,1000.0
Eastman Chemical,Stephen Demeritt,200,4000.0
Eastman Kodak,Dennis Strigl,200,7300.0
Eastman Kodak,Douglas Lebda,200,13950.0
Eastman Kodak,Douglas Lebra,200,250.0
Eastman Kodak,Richard Braddock,200,224500.0
Eastman Kodak,Rick Braddock,200,1000.0
Eastman Kodak,William Parrett,200,2500.0
Eaton Corporation,Charles Golden,200,1000.0
Eaton Corporation,Christopher Conner,200,250.0
Eaton Corporation,Christopher Connor,100,3500.0
Eaton Corporation,Christopher Connor,200,60400.0
Eaton Corporation,Christopher m Connor,200,5000.0
Eaton Corporation,Greg Page,200,7200.0
Eaton Corporation,Gregory Page,100,4500.0
Eaton Corporation,Gregory Page,200,153200.0
Eaton Corporation,Gregory r Page,200,2000.0
Eaton Corporation,Michael Critelli,100,11900.0
Eaton Corporation,Michael Critelli,200,3750.0
Eaton Corporation,Mike Critelli,200,100.0
Eaton Corporation,Ned Lautenbach,200,222500.0
Ecolab,Barb Beck,100,70.0
Ecolab,Barb Beck,200,50.0
Ecolab,Christopher Ohara,200,2000.0
Ecolab,Doug Baker,200,1500.0
Ecolab,Douglas Baker,100,4800.0
Ecolab,Douglas Baker,200,36550.0
Ecolab,Jerry Grundhofer,200,190300.0
Ecolab,Jerry Levin,200,3500.0
Ecolab,Joel Johnson,200,14000.0
Ecolab,John Zillmer,200,112850.0
Ecolab,Robert Lumpkins,200,25000.0
Edison International,Charles Curtis,100,7250.0
Edison International,Luis Nogales,100,6200.0
Edison International,Peter Taylor,100,2375.0
Edison International,Theodore Craver,100,3000.0
Edison International,Theodore Craver,200,8500.0
Edison International,"Theodore Craver,",200,2000.0
Edison International,Thomas Sutton,100,26000.0
Edison International,Thomas Sutton,200,250.0
Edison International,Vanessa Chang,200,1000.0
Eli Lilly & Co,John Lechleiter,100,26400.0
Eli Lilly & Co,John Lechleiter,200,146300.0
Eli Lilly & Co,John Leichleifer,100,2400.0
Eli Lilly & Co,John c Lechleiter,100,2000.0
Eli Lilly & Co,"John c Lechleiter,",200,1000.0
Eli Lilly & Co,Kathi Seifert,100,2350.0
Eli Lilly & Co,Kathi Seifert,200,500.0
Emcor Group,Albert Fried,200,500.0
Emcor Group,Anthony Guzzi,200,9400.0
Emcor Group,Frank Macinnis,100,1000.0
Emcor Group,Stephen Bershad,100,3500.0
Emerson Electric Co,Arthur Golden,200,1000.0
Emerson Electric Co,August Busch,100,500.0
Emerson Electric Co,August Busch,200,457326.03
Emerson Electric Co,"August Busch,",200,2500.0
Emerson Electric Co,Charles Peters,200,2500.0
Emerson Electric Co,David Farr,200,233600.0
Emerson Electric Co,Joshua Bolten,200,7000.0
Emerson Electric Co,Randall Stephenson,100,3000.0
Emerson Electric Co,Randall Stephenson,200,216500.0
Emerson Electric Co,Randall l Stephenson,200,10000.0
Emerson Electric Co,Rozanne Ridgway,100,1750.0
Emerson Electric Co,William Johnson,200,37050.0
Enbridge,Dan Tutcher,200,17653.08
Enbridge,James Blanchard,100,112400.0
Enbridge,Jim Blanchard,100,500.0
Energy Future Holdings,Arcilia Acosta,100,2000.0
Energy Future Holdings,Arcilia Acosta,200,9000.0
Energy Future Holdings,David Campbell,100,7250.0
Energy Future Holdings,David Campbell,200,7250.0
Energy Future Holdings,James Burke,200,15500.0
Energy Future Holdings,Jim Burke,200,250.0
Energy Future Holdings,John Young,100,14900.0
Energy Future Holdings,John Young,200,98200.0
Energy Future Holdings,Jonathan Smidt,100,3000.0
Energy Future Holdings,Jonathan Smidt,200,1500.0
Energy Future Holdings,Lyndon & kay Olson,100,1000.0
Energy Future Holdings,Lyndon Olson,100,230110.9
Energy Future Holdings,Marc Lipschultz,100,3400.0
Energy Future Holdings,Marc Lipschultz,200,236900.0
Energy Future Holdings,Michael Macdougall,100,2400.0
Energy Future Holdings,Olson Olson,100,2400.0
Energy Transfer,John Harkey,200,4000.0
Energy Transfer,Kelcy Warren,100,7200.0
Energy Transfer,Kelcy Warren,200,529886.1599999999
Energy Transfer,Mackie Mccrea,200,85800.0
Energy Transfer,Marshall Mccrea,200,72500.0
Energy Transfer,Marshall mackie Mccrea,200,2500.0
Energy Transfer Equity,Ray Davis,200,111200.0
Energy Transfer equity,K rick Turner,200,5000.0
Entergy Corp,Billy Tauzin,100,1000.0
Entergy Corp,Billy Tauzin,200,16000.0
Entergy Corp,Blanche Lincoln,100,1000.0
Entergy Corp,Gary Edwards,200,2201.0
Entergy Corp,J Leonard,200,1000.0
Entergy Corp,J wayne Leonard,100,2400.0
Entergy Corp,J wayne Leonard,200,6000.0
Entergy Corp,Jackie Leonard,100,2000.0
Entergy Corp,W j billy Tauzin,100,500.0
Entergy Corp,Wayne Leonard,100,2000.0
Entergy Corp,Wayne Leonard,200,4000.0
Entergy Corp,Wilbert Tauzin,100,1500.0
Entergy Corp,William Percy,100,2250.0
Entergy Corp,William Percy,200,500.0
Entergy Corp,William Tauzin,200,500.0
Enterprise Products Partners,Charles Mcmahen,100,500.0
Enterprise Products Partners,Charles Mcmahen,200,48900.0
Enterprise Products Partners,E william Barnett,100,2500.0
Enterprise Products Partners,E william Barnett,200,1000.0
Enterprise Products Partners,Edward Barnett,100,250.0
Enterprise Products Partners,Larry Casey,200,750.0
Enterprise Products Partners,Michael Creel,100,2900.0
Enterprise Products Partners,Michael Creel,200,500.0
Enterprise Products Partners,Oscar Andras,200,500.0
Enterprise Products Partners,Ralph Cunningham,100,2400.0
Enterprise Products Partners,Ralph Cunningham,200,53100.0
Enterprise Products Partners,Richard Bachman,100,500.0
Enterprise Products Partners,Richard Bachmann,100,1000.0
Enterprise Products Partners,Richard Bachmann,200,4000.0
Enterprise Products Partners,Thurman Andress,200,2500.0
Eog Resources,Charles Crisp,200,3050.0
Eog Resources,Donald Textor,100,2400.0
Eog Resources,Donald Textor,200,54200.0
Eog Resources,Frank Wisner,100,4850.0
Eog Resources,George Alcorn,100,1000.0
Eog Resources,James Day,200,2500.0
Eog Resources,Mark Papa,200,147250.0
Erie Indemnity Company,Claude Lilly,200,1250.0
Erie Indemnity Company,Lucian Morrison,100,7500.0
Erie Indemnity Company,Richard Stover,100,250.0
Erie Indemnity Company,Richard Stover,200,1500.0
Erie Indemnity Company,Robert Wilburn,100,1000.0
Erie Indemnity Company,Robert Wilburn,200,1000.0
Erie Indemnity Company,Susan Hagen,100,17650.0
Erie Indemnity Company,Tb Hagen,100,15000.0
Erie Indemnity Company,Terrence Cavanaugh,100,1000.0
Erie Indemnity Company,Terrence Cavanaugh,200,7700.0
Erie Indemnity Company,Thomas Hagen,100,28900.0
Erie Indemnity Company,Thomas Hagen,200,18350.0
Erie Indemnity Company,Thomas Palmer,100,500.0
Erie Indemnity Company,Tom Hagen,100,7000.0
Estee Lauder,Aerin Lauder,100,3000.0
Estee Lauder,Barry Sternlicht,100,9300.0
Estee Lauder,Barry Sternlicht,200,144900.0
Estee Lauder,Derothschild lynn forester fores Derothschild lynn forester fores,100,2400.0
Estee Lauder,Irv Hockaday,100,200.0
Estee Lauder,Irv Hockaday,200,1700.0
Estee Lauder,Irvin Hockaday,100,500.0
Estee Lauder,Irvine Hockaday,100,3300.0
Estee Lauder,Irvine Hockaday,200,20400.0
Estee Lauder,Jane Lauder,200,7500.0
Estee Lauder,Lynn Derothschild,100,6900.0
Estee Lauder,Lynn Derothschild,200,10757.0
Estee Lauder,Mellody Hobson,100,209100.0
Estee Lauder,Melody Hobson,100,6000.0
Estee Lauder,Paul Fribourg,100,23000.0
Estee Lauder,Paul Fribourg,200,9000.0
Estee Lauder,Rosemarie Bravo,200,2500.0
Estee Lauder,W Lauder,100,2000.0
Estee Lauder,W Lauder,200,25000.0
Estee Lauder,Willam Lauder,100,2400.0
Estee Lauder,William Lauder,100,177200.0
Estee Lauder,William Lauder,200,74600.0
Exelis,Billie Williamson,200,750.0
Exelis,Mark Reuss,200,2500.0
Exelon Corp,Ann Berzin,200,1500.0
Exelon Corp,Christopher Crane,100,29000.0
Exelon Corp,Christopher Crane,200,77250.0
Exelon Corp,Jack Rogers,200,1750.0
Exelon Corp,John Canning,100,23400.0
Exelon Corp,John Canning,200,751800.0
Exelon Corp,"John Canning,",200,10000.0
Exelon Corp,John Rodgers,100,5000.0
Exelon Corp,John Rogers,100,394767.55
Exelon Corp,John Rogers,200,42400.0
Exelon Corp,"John Rogers,",100,5000.0
Exelon Corp,John w Rogers,100,3500.0
Exelon Corp,M walter Dalessio,100,6500.0
Exelon Corp,M walter Dalessio,200,6150.0
Exelon Corp,Nelson Diaz,100,9139.0
Exelon Corp,Nicholas Debenedictis,100,4900.0
Exelon Corp,Nicholas Debenedictis,200,75550.0
Exelon Corp,Nick Debenedictis,100,1000.0
Exelon Corp,Nick Debenedictis,200,16000.0
Exelon Corp,Paul Joskow,100,3500.0
Exelon Corp,Robert Lawless,200,8000.0
Exelon Corp,Rosemarie Greco,100,26150.0
Exelon Corp,Stephen Steinour,100,7000.0
Exelon Corp,Stephen Steinour,200,56800.0
Exelon Corp,Steve Steinour,200,16000.0
Exelon Corp,Sue Gin,100,13500.0
Exelon Corp,Sue Gin,200,500.0
Exelon Corp,Walter Dalessio,200,7000.0
Expeditors International of Washington,Bob Wright,200,1200.0
Expeditors International of Washington,Mark Emmert,100,200.0
Expeditors International of Washington,Michael Malone,200,37500.0
Expeditors International of Washington,Michael Maloney,100,140.0
Expeditors International of Washington,Pete Rose,100,3000.0
Expeditors International of Washington,Peter Rose,100,26955.0
Expeditors International of Washington,Peter Rose,200,14050.0
Expeditors International of Washington,Robert Wright,200,6650.0
Express Scripts Holding Co,Gary Benanav,100,100.0
Express Scripts Holding Co,George Paz,100,20363.0
Express Scripts Holding Co,George Paz,200,10800.0
Express Scripts Holding Co,Sam Skinner,200,1000.0
Express Scripts Holding Co,Samuel Skinner,100,2500.0
Express Scripts Holding Co,Samuel Skinner,200,59910.0
Express Scripts Holding Co,W Myers,100,6798.99
Express Scripts Holding Co,W a Myers,100,11398.99
Express Scripts Holding Co,Woodrow Myers,100,271652.92000000004
Exxon Mobil Corp,Edward Whitacre,100,7000.0
Exxon Mobil Corp,Edward Whitacre,200,64350.0
Exxon Mobil Corp,Edward Whitcare,200,2500.0
Exxon Mobil Corp,Edward e Whitacre,200,2807.2
Exxon Mobil Corp,Larry Faulkner,100,1000.0
Exxon Mobil Corp,Rex Tillerson,200,220000.0
FMC Technologies,Caroline Devine,100,10000.0
FMC Technologies,Claire Farley,100,500.0
FMC Technologies,Jan Netherland,200,3500.0
FMC Technologies,Joe Netherland,200,12500.0
FMC Technologies,John Gremp,200,3500.0
FMC Technologies,Joseph Netherland,200,30000.0
FMC Technologies,Mike Bowlin,200,3000.0
FMC Technologies,Philip Burguieres,100,2400.0
FMC Technologies,Philip Burguieres,200,236700.0
FMC Technologies,Philip Burguleres,200,4800.0
FMC Technologies,Thomas Hamilton,200,500.0
Facebook,Erskine Bowles,100,5550.0
Facebook,James Breyer,200,25900.0
Facebook,Jim Breyer,100,5000.0
Facebook,Peter Thiel,100,15400.0
Facebook,Peter Thiel,200,256100.0
Facebook,Reed Hastings,100,241700.0
Facebook,Reed Hastings,200,11000.0
Facebook,Ron Conway,200,7700.0
Facebook,Ronald Conway,100,306300.0
Facebook,Ronald Conway,200,107400.0
Family Dollar,Dale Pond,100,1000.0
Family Dollar,Dale Pond,200,2000.0
Family Dollar,George Mahoney,200,32225.0
Family Dollar,Howard Levine,100,12000.0
Family Dollar,Howard Levine,200,9500.0
Family Dollar,James Martin,100,200.0
Family Dollar,James Martin,200,13615.0
Family Dollar,Mark Bernstein,100,114195.0
Family Dollar,Mark Bernstien,100,750.0
Family Dollar,Mark Berstein,100,1500.0
Family Dollar,Pamela Davies,100,500.0
Family Dollar,Pamela Davies,200,1000.0
Fannie Mae,Brenda Gaines,100,13500.0
Fannie Mae,Egbert Perry,100,19600.0
Fannie Mae,Egbert Perry,200,3000.0
Fannie Mae,Phil Laskawy,100,45000.0
Fannie Mae,Philip Laskawy,100,137350.0
FedEx Corp,David Steiner,200,2000.0
FedEx Corp,Frederick Smith,100,13200.0
FedEx Corp,Frederick Smith,200,205700.0
FedEx Corp,James Barksdale,100,13000.0
FedEx Corp,James Barksdale,200,390600.0
FedEx Corp,Jim Barksdale,100,1500.0
FedEx Corp,John Edwardson,200,127600.0
FedEx Corp,Joshua Ramo,100,1000.0
FedEx Corp,Joshua Ramo,200,1000.0
FedEx Corp,Shirley Jackson,100,1000.0
FedEx Corp,Steve Loranger,200,3500.0
Fidelity National Financial,Bill Lyon,200,2400.0
Fidelity National Financial,Daniel Lane,100,7000.0
Fidelity National Financial,Douglas Ammerman,100,3000.0
Fidelity National Financial,Douglas Ammerman,200,200.0
Fidelity National Financial,Frank Willey,200,30800.0
Fidelity National Financial,Peter Shea,100,8000.0
Fidelity National Financial,Peter Shea,200,58900.0
Fidelity National Financial,Willa dean Lyon,200,15400.0
Fidelity National Financial,William Lyon,200,583850.0
Fidelity National Financial,William h Lyon,200,2500.0
Fidelity National Financial,Willie Davis,100,18900.0
Fidelity National Financial,Willie Davis,200,2750.0
Fidelity National Information,Frank Martire,200,10000.0
Fidelity National Information,Richard Massey,100,6000.0
Fidelity National Information,Richard Massey,200,71200.0
Fidelity National Information,Rick Massey,100,6500.0
Fidelity National Information,Rick Massey,200,11800.0
Fidelity National Information,Ricky Massey,100,2000.0
Fidelity National Information,Stephen James,200,250.0
Fidelity National Information,Thomas Hagerty,100,850.0
Fidelity National Information,Thomas Hagerty,200,5250.0
Fidelity National Information,Thomas m Hagerty,200,5000.0
Fidelity National Information,William Foley,100,1000.0
Fidelity National Information,William Foley,200,148975.0
Fifth Third Bancorp,Dan Hogan,100,250.0
Fifth Third Bancorp,Dan Hogan,200,750.0
Fifth Third Bancorp,Gary Heminger,200,25750.0
Fifth Third Bancorp,Hank Meijer,200,6000.0
Fifth Third Bancorp,Hendrick Meijer,200,1000.0
Fifth Third Bancorp,Hendrik Meijer,200,89000.0
Fifth Third Bancorp,Hendrik Meyer,200,1000.0
Fifth Third Bancorp,Jack Schiff,200,4000.0
Fifth Third Bancorp,Jewell Hoover,100,40.0
Fifth Third Bancorp,John Schiff,200,244900.0
Fifth Third Bancorp,John j Schiff,200,1000.0
Fifth Third Bancorp,Kevin Kabat,200,18500.0
Fifth Third Bancorp,Mark Meijer,100,650.0
Fifth Third Bancorp,Mark Meijer,200,148250.0
Fifth Third Bancorp,Mark Meijers,100,1000.0
Fifth Third Bancorp,Michael Mccallister,100,2900.0
Fifth Third Bancorp,Michael Mccallister,200,29400.0
Fifth Third Bancorp,Robert James,100,500.0
Fifth Third Bancorp,Robert James,200,4200.0
Fifth Third Bancorp,Ulysses Bridgeman,100,7740.0
Fifth Third Bancorp,Ulysses Bridgeman,200,6900.0
Fifth Third Bancorp,William Isaac,100,5500.0
Fifth Third Bancorp,William Isaac,200,126000.0
First Data Corporation,Henry Kravis,100,8300.0
First Data Corporation,Henry Kravis,200,206349.0
First Data Corporation,Jonathan Judge,200,90400.0
First Data Corporation,Scott Nutall,200,5000.0
First Data Corporation,Scott Nuttall,100,4800.0
First Data Corporation,Scott Nuttall,200,108650.0
First Data Corporation,Tagar Olson,100,5000.0
First Data Corporation,Tagar Olson,200,63500.0
Firstenergy Corp,Anthony Alexander,100,73000.0
Firstenergy Corp,Anthony Alexander,200,365200.0
Firstenergy Corp,Carol Cartwright,200,350.0
Firstenergy Corp,Christopher Pappas,100,1500.0
Firstenergy Corp,Christopher Pappas,200,9750.0
Firstenergy Corp,Donald Misheff,100,2800.0
Firstenergy Corp,Donald Misheff,200,6000.0
Firstenergy Corp,Julia Johnson,100,74320.0
Firstenergy Corp,Julia Johnson,200,8000.05
Firstenergy Corp,Michael Anderson,100,250.0
Firstenergy Corp,Michael Anderson,200,7250.0
Firstenergy Corp,Michael j Anderson,200,500.0
Firstenergy Corp,Mike Anderson,200,1000.0
Firstenergy Corp,Robert Heisler,200,3000.0
Firstenergy Corp,Tony Alexander,200,17700.0
Fluor Corp,David Seaton,100,1000.0
Fluor Corp,David Seaton,200,13000.0
Fluor Corp,Rosemary Berkery,100,500.0
Fluor Corp,Rosemary Berkery,200,4500.0
Fluor Corp,Suzanne Woolsey,100,1350.0
Fluor Corp,Suzanne Woolsey,200,4100.0
Foot Locker,Alan Feldman,100,500.0
Foot Locker,Allen Questrom,200,222866.0
Foot Locker,David Schwartz,200,4765.0
Foot Locker,Gil Marmol,100,1250.0
Foot Locker,Guilermo Marmol,100,500.0
Foot Locker,Guillermo & gail Marmol,100,3000.0
Foot Locker,Guillermo Marmol,100,17750.0
Foot Locker,James Preston,200,20250.0
Foot Locker,Matthew Mckenna,100,7000.0
Ford Motor Co,Alan Mulally,100,5000.0
Ford Motor Co,Alan Mulally,200,2000.0
Ford Motor Co,Anthony Earley,100,24300.0
Ford Motor Co,Anthony Earley,200,11500.0
Ford Motor Co,Edsel Ford,100,84600.0
Ford Motor Co,Edsel Ford,200,15300.0
Ford Motor Co,John Thornton,100,1000.0
Ford Motor Co,Richard Manoogian,100,7750.0
Ford Motor Co,Richard Manoogian,200,123600.0
Ford Motor Co,William Helman,100,4000.0
Ford Motor Co,William Helman,200,26200.0
Franklin Resources,Alan Johnson,100,3875.0
Franklin Resources,Alan Johnson,200,1200.0
Franklin Resources,Anne Tatlock,100,3000.0
Franklin Resources,C Johnson,200,4800.0
Franklin Resources,Charles Crocker,200,72050.0
Franklin Resources,Charles Johnson,200,858000.0
Franklin Resources,Charles b Johnson,200,2500.0
Franklin Resources,Edith Holiday,200,1500.0
Franklin Resources,Frank Lahaye,200,1825.0
Franklin Resources,Geoffrey Yang,200,5000.0
Franklin Resources,Greg Johnson,200,21050.0
Franklin Resources,Gregory Johnson,200,100800.0
Franklin Resources,Harris Ashton,200,5550.0
Franklin Resources,John Wilson,200,12200.0
Franklin Resources,Joseph Hardiman,100,2250.0
Franklin Resources,Larry Thompson,100,1500.0
Franklin Resources,Larry Thompson,200,8425.0
Franklin Resources,Laura Stein,100,1550.0
Franklin Resources,Mark Pigott,200,80200.0
Franklin Resources,Peter Sacerdote,200,10100.0
Franklin Resources,Rupert Johnson,200,57500.0
Franklin Resources,Sam Ginn,200,10000.0
Franklin Resources,Samuel Armacost,200,2500.0
Franklin Resources,Samuel Ginn,200,205200.0
Franklin Resources,Samuel l Ginn,200,250.0
Freddie Mac,Carolyn Byrd,100,250.0
Freddie Mac,Donald Layton,200,39097.11
Freddie Mac,Nicholas Retsinas,100,200.0
Freddie Mac,Nicolas Retsinas,100,100.0
Freeport-Mcmoran Cooper,B Rankin,100,500.0
Freeport-Mcmoran Cooper,B Rankin,200,93000.0
Freeport-Mcmoran Cooper,B m Rankin,200,21800.0
Freeport-Mcmoran Cooper,"B m Rankin,",200,2500.0
Freeport-Mcmoran Cooper,Bm Rankin,200,12500.0
Freeport-Mcmoran Cooper,"Bm Rankin,",200,1000.0
Freeport-Mcmoran Cooper,Bobby Lackey,200,1500.0
Freeport-Mcmoran Cooper,Gerald Ford,100,57200.0
Freeport-Mcmoran Cooper,Gerald Ford,200,152934.0
Freeport-Mcmoran Cooper,Gerald j Ford,200,5000.0
Freeport-Mcmoran Cooper,H d Graham,200,1000.0
Freeport-Mcmoran Cooper,Henry Kissinger,200,3900.0
Freeport-Mcmoran Cooper,James Moffett,100,16150.0
