FMID,MarketName,street,city,County,State,zip,x,y,Website,Facebook,Twitter,Youtube,OtherMedia,Organic,Tofu,Bakedgoods,Cheese,Crafts,Flowers,Eggs,Seafood,Herbs,Vegetables,Honey,Jams,Maple,Meat,Nursery,Nuts,Plants,Poultry,Prepared,Soap,Trees,Wine,Coffee,Beans,Fruits,Grains,Juices,Mushrooms,PetFood,WildHarvested,updateTime,Location,Credit,WIC,WICcash,SFMNP,SNAP,Season1Date,Season1Time,Season2Date,Season2Time,Season3Date,Season3Time,Season4Date,Season4Time
1004298,Bothell Farmers Market,23718 Bothell Everett Highway,Bothell,Snohomish,Washington,98021,-122.221699,47.782323,http://www.countryvillagebothell.com/farmersmarket,,,,,Y,N,Y,N,Y,Y,Y,N,N,Y,N,Y,N,Y,N,N,Y,N,Y,Y,Y,Y,N,N,Y,N,N,N,Y,N,4/24/2014 1:49:28 PM,Private business parking lot,Y,Y,N,N,N,06/06/2014 to 10/03/2014,Fri: 12:00 PM-6:00 PM;,,,,,,
1012002,Bottineau Farmers Market,Shopko Parking Lot Highway 5 East,Bottineau,Bottineau,North Dakota,58318,-100.428379,48.821074,https://www.facebook.com/Bottineau-Farmers-Market-1665424737011341/?fref=ts,Bottineau Farmers Market,,,,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,Y,N,N,N,Y,Y,Y,Y,N,N,N,6/8/2016 5:00:24 PM,,Y,N,N,N,Y,07/09/2016 to 10/01/2016,,,,,,,
1005438,Boulder Community Market,Corner of Highway 12 and Burr Trail,Boulder,Garfield,Utah,84716,-111.425,37.9012,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1003352,Boulder County Farmers' Market - Longmont & Boulder,13th St. and Canyon Blvd.,Boulder,Boulder,Colorado,,-105.27796370000002,40.0162126,http://www.boulderfarmers.org,https://www.facebook.com/BoulderCountyFarmersMarkets,https://twitter.com/BCFMarkets,,,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,5/15/2012 11:53:42 AM,Closed-off public street,Y,Y,N,N,Y,April to November,Wed:4:00 PM - 8:00 PM;Sat:8:00 AM - 2:00 PM;,,,,,,
1003353,Boulder County Farmers' Market - Longmont & Boulder,9595 Nelson rd,Longmont,Boulder,Colorado,80501,-105.1286563,40.1534817,http://www.boulderfarmers.org,https://www.facebook.com/BoulderCountyFarmersMarkets,https://twitter.com/BCFMarkets,,,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,5/15/2012 11:53:42 AM,Federal/State government building grounds,Y,Y,N,N,Y,April to November,Sat:8:00 AM - 1:00 PM;,December to December,Sat:9:00 AM - 3:00 PM;sun:9:00 AM - 3:00 PM;,,,,
1001526,Boulder Farmers Market,304 N. Main Street,Boulder,Jefferson,Montana,59632,-112.118022,46.238804,,,,,,-,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,N,N,N,N,N,N,Y,Y,N,N,N,Y,N,N,N,N,N,7/17/2013 9:54:48 AM,Other,N,N,N,N,N,07/04/2013 to 09/26/2013,Thu: 10:00 AM-3:00 PM;,,,,,,
1003794,Bound Brook Farmers Market,Main St.,Bound Brook,Somerset,New Jersey,08805,-74.5329,40.5614,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 18 2010 10:41PM,,N,N,N,N,N,,,,,,,,
1003958,Bountiful Farmers Market,First East and First South above Main Street,Bountiful,Davis,Utah,84532,-111.878,40.8884,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1001773,Bounty of the Barrens Farmers' Market - Summer,101 North Public Square,Glasgow,Barren,Kentucky,42141,-85.912733,36.99598,http://www.barrencountybounty.com,https://www.facebook.com/BOTBFM,https://twitter.com/BOTBMarket,,,-,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,N,Y,N,4/6/2015 10:14:05 AM,,Y,Y,N,Y,Y,04/25/2015 to 10/31/2015,Sat: 8:00 AM-12:00 PM;,,,,,,
1001772,Bounty of the Barrens Farmers' Market - Winter,1463 West Main Street,Glasgow,Barren,Kentucky,42141,-85.9446468,37.0100867,http://www.barrencountybounty.com,https://www.facebook.com/BOTBFM,https://twitter.com/BOTBMarket,,,-,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,4/6/2015 10:15:42 AM,,Y,N,N,N,Y,11/14/2015 to 04/09/2016,Sat: 8:00 AM-12:00 PM;,,,,,,
1009259,Bourbon Farmers Market,201 N Bourbon St,Bourbon,,Indiana,46504,-86.1185,41.2966,http://www.bourbonfarmersmarket.com/,https://www.facebook.com/BourbonFarmersMarket,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2013,,Y,N,N,N,N,,,,,,,,
1006980,Bourbon Farmers' Market,Elm St.,Bourbon,Crawford,Missouri,65441,-91.2462077,38.1544686,,,,,,-,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,6/5/2012 12:50:01 PM,,N,N,N,N,N,May to September,Tue:7:00 AM - 5:00 PM;Thu:7:00 AM - 5:00 PM;Fri:7:00 AM - 5:00 PM;,,,,,,
1002728,Bovill Farmers Market,Follow signs through Bovill,Kendrick,,Idaho,83537,-116.615,46.6771,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1004020,Bow Little Market,6200 N. Green,Burlington ,Skagit,Washington,98233,-122.335092,48.555683,http://www.bowlittlemarket.com,https://www.facebook.com/BowLittleMarket,,,,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,N,N,Y,Y,Y,N,N,Y,N,Y,6/27/2016 1:34:57 PM,,Y,Y,N,Y,Y,06/09/2016 to 09/01/2016,Thu: 1:00 PM-6:00 PM;,,,,,,
1009682,Bow Little Market Holiday Festival,17581 Wood Road,Bow,Skagit,Washington,98232,-122.368107,48.595077,http://www.bowlittlemarket.wordpress.com,https://www.facebook.com/BowLittleMarket,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,3/31/2014 4:12:09 PM,,Y,N,N,N,N,11/15/2014 to 11/15/2014,,,,,,,
1006542,Bowdoin Geneva Farmers' Market,230 Bowdoin Street,Dorchester,Suffolk,Massachusetts,02122,-71.067939,42.305816,http://www.foodinthehood.wordpress.com,,,,,Y,N,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,Y,N,N,Y,N,N,N,N,Y,N,N,N,N,N,6/17/2013 11:24:46 AM,Healthcare Institution,Y,Y,Y,Y,Y,06/20/2013 to 10/31/2013,Thu: 2:30 PM-6:30 PM;,,,,,,
1004534,Bowdoinham Farmers' Market,"Merrymeeting Grange, 27 Main Street",Bowdoinham,Sagadahoc,Maine,04008,-69.89648000000001,44.009997,,https://www.facebook.com/pages/Bowdoinham-Farmers-Market/100378033339903,,,Town of Bowdoinham web site & facebook,Y,N,Y,N,Y,N,Y,N,Y,Y,N,Y,N,Y,N,N,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,3/20/2014 10:07:08 AM,Other,Y,N,N,N,Y,05/18/2013 to 10/26/2013,Sat: 8:30 AM-12:30 PM;,,,,,,
1009863,Bowie Farmers Market,100 W clay,Bowie,Montague,Texas,,-97.85003,33.557334000000004,,https://www.facebook.com/pages/Bowie-Farmers-Market/213945728747865,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/10/2014 9:21:29 AM,,Y,N,N,N,N,01/01/2014 to 12/31/2014,Wed: 10:00 AM-5:00 PM;Fri: 10:00 AM-5:00 PM;Sat: 9:00 AM-3:00 PM;,,,,,,
1006524,Bowie Farmers' Market,15200 Annapolis Road (adjacent to Bowie Center for Performing Arts),Bowie,Prince George's,Maryland,20715,-76.7431,38.9774,http://www.cityofbowie.org/LeisureActivities/farmers_market.asp,,,,,-,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,N,N,Y,N,Y,N,Y,N,Y,N,N,N,Y,N,3/19/2015 11:52:35 AM,,Y,Y,N,N,N,05/17/2015 to 10/25/2015,Sun: 8:00 AM-12:00 PM;,,,,,,
1008423,Bowling Green Community Farmers Market,211 North Main Street,Bowling Green ,Caroline,Virginia,22427,-77.347563,38.05177,http://www.townofbowlinggreen.com,https://www.facebook.com/pages/Bowling-Green-Farmers-Market-VA/480342235310524,,,,-,N,Y,N,Y,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,N,N,N,Y,N,N,N,N,N,4/22/2014 2:40:15 PM,Other,N,N,N,N,N,04/19/2014 to 10/18/2014,Sat: 9:00 AM-1:00 PM;,,,,,,
1006911,Bowling Green Farmers' and Artists' Market,Main St.,Bowling Green,Pike,Missouri,63334,-91.1948,39.3421,,,,,,-,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,6/5/2012 12:54:45 PM,,N,N,N,N,N,May to October,Fri:3:00 PM - 7:00 PM;,,,,,,
1000066,Bowling Green Greenmarket,Broadway & Battery Place,New York,New York,New York,10004,-74.014313,40.704587,http://www.grownyc.org,https://www.facebook.com/ManhattanGreenmarkets,,,,N,N,Y,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,Y,N,N,N,N,N,7/24/2013 10:29:07 AM,Other,Y,Y,Y,Y,Y,01/01/2013 to 12/31/2013,Tue: 8:00 AM-5:00 PM;Thu: 8:00 AM-5:00 PM;,,,,,,
1008806,Bowling Green's Original Farmers Market,1751 Scottsville Road,Bowling Green,Warren,Kentucky,42101,-86.433927,36.968788,http://www.bgfarmersmarket.com,https://www.facebook.com/pages/Bowling-Greens-Original-Farmers-Market/109677325732060,,,,-,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,N,Y,Y,Y,N,N,N,Y,N,N,N,N,N,3/31/2014 4:56:28 PM,Private business parking lot,Y,Y,N,Y,N,03/16/2013 to 11/16/2013,Tue: 6:00 AM-;Thu: 6:00 AM-;Sat: 6:00 AM-;,,,,,,
1003748,Boyceville Farmers Market,Andy Pafko Park on Highway 170,Boyceville,Dunn,Wisconsin,,-92.0383,45.0439,http://www.westcap.org,,,,,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,4/4/2011 3:52:21 PM,Local government building grounds,N,Y,N,Y,N,May to September,,,,,,,
1007556,Boyd County Farmers’ Market,7404 US Route 60,Ashland,Boyd,Kentucky,,-82.6995,38.4248,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1008808,Boyle County Farmers' Market,203 E. Lexington Ave.,Danville,Boyle,Kentucky,40422,-84.7668198,37.6494547,http://eatlocaldanville.org,https://www.facebook.com/pages/Boyle-County-Farmers-Market/102141493210469,,,,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,7/5/2016 5:43:44 PM,,Y,N,Y,Y,Y,04/02/2016 to 10/29/2016,Sat: 9:00 AM-2:00 PM;,,,,,,
1004174,Boylston Farmers Market,10 Church Street,Boylston,Worcester,Massachusetts,01505,-71.7342857,42.3529735,,https://www.facebook.com/BoylstonFarmersMarket,,,,-,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,N,Y,N,Y,N,N,Y,N,Y,N,Y,N,N,N,4/4/2014 1:56:50 PM,Local government building grounds,Y,Y,N,Y,N,07/12/2014 to 10/11/2014,Sat: 10:00 AM-1:00 PM;,,,,,,
1002171,Boyne City Farmers Market,319 N. Lake Street,Boyne City,Charlevoix,Michigan,49712,-85.014911,45.21679,http://www.boynecityfarmersmarket.org,https://www.facebook.com/BoyneCityFarmersMarket,,,,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,Y,N,N,N,Y,N,N,N,N,N,6/21/2013 6:11:46 PM,Other,Y,Y,N,Y,Y,04/01/2013 to 10/31/2013,Wed: 8:00 AM-12:00 PM;Sat: 8:00 AM-12:00 PM;,11/02/2013 to 04/26/2014,Sat: 9:00 AM-1:00 PM;,,,,
1006498,Bozeman Winter Farmers' Market,"Emerson Cultural Center, 111 S. Grand Avenue",Bozeman,Gallatin,Montana,59715,-111.0404,45.67778,http://bozemanwintermarket.com/,https://www.facebook.com/bozemanwintermarket?ref=ts,,,,Y,N,Y,Y,N,N,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,Y,N,N,Y,N,4/1/2014 11:57:00 PM,Other,Y,Y,N,Y,N,10/18/2014 to 04/18/2015,Sat: 9:00 AM-12:00 PM;,,,,,,
1000162,Bozrah Farmers Market,45 Bozrah Street,Bozrah,New London,Connecticut,06334,-72.16833100000002,41.552173,http://www.bozrahfarmersmarket.org,https://www.facebook.com/bozrahfarmersmarket,,http://www.youtube.com/watch?v=RF1onYtECNU ,www.pintrest.com/bozrahfarmersmarket,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,N,4/9/2015 11:09:08 AM,,Y,Y,N,Y,N,07/03/2015 to 10/09/2015,Fri: 4:00 PM-7:00 PM;,,,,,,
1010329,BPMA at The Greenway,136 Blackstone Street,Boston,Essex,Massachusetts,02108,-71.057284,42.362389,http://www.bostonpublicmarket.org,https://www.facebook.com/BostonPublicMarket,https://twitter.com/bospublicmarket,,https://instagram.com/bostonpublicmarket,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,N,Y,N,Y,N,Y,Y,N,Y,5/11/2015 4:34:13 PM,,Y,N,Y,Y,Y,05/27/2015 to 11/25/2015,Wed: 11:00 AM-6:00 PM;Sun: 10:00 AM-4:00 PM;,,,,,,
1007429,Bracken County Farmers Market II,103 West 2nd Street,Augusta,Bracken,Kentucky,41002,-84.0096,38.7731,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1006731,Bradford Farmers Market,1801 N. Temple Avenue,Starke,Bradford,Florida,32901,-82.104,29.9654,http://www.bradfordfarmersmarket.com,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1006913,Bradford Farmers Market,Main St,Bradford,Merrimack,New Hampshire,03221,-71.955407,43.268863,,,,,,Y,N,Y,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,N,N,N,N,N,4/27/2012 5:44:14 AM,Local government building grounds,N,N,N,N,N,June to October,Thu:3:00 PM - 6:00 PM;,,,,,,
1009876,Bradford Farmers Market,172 North Main Street,Bradford,Orange,Vermont,0033,-72.1257698,43.9984091,,https://www.facebook.com/BradfordFarmersMarket,,,,-,N,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,4/9/2014 10:03:26 AM,Local government building grounds,N,Y,Y,Y,N,05/18/2014 to 10/19/2014,Sun: 10:00 AM-2:00 PM;,,,,,,
1008629,Bradford Square Farmers' Market,4000 Fort Campbell Blvd,Hopkinsville,Christian,Kentucky,42240,-87.47376,36.8337026,,,,,,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,6/3/2014 11:35:44 AM,Private business parking lot,N,N,N,N,N,06/03/2014 to 10/30/2014,Tue: 6:00 AM-1:00 PM;Thu: 6:00 AM-1:00 PM;Sat: 6:00 AM-1:00 PM;,,,,,,
1000023,Bradford Store,15915 Davidson Concord Rd,Huntersville,Mecklenburg,North Carolina,28078,-80.7855537,35.42332800000001,http://www.thebradfordstore.com/,,,,,Y,N,Y,Y,N,N,Y,N,N,Y,Y,Y,Y,Y,N,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,5/22/2012 1:40:56 PM,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",Y,N,N,N,N,January to December,Tue:10:00 AM - 6:00 PM;Wed:10:00 AM - 6:00 PM;Thu:10:00 AM - 6:00 PM;Fri:10:00 AM - 6:00 PM;Sat:9:00 AM - 4:00 PM;,,,,,,
1005051,Bradley County Farmers Market,"Church Street, S.E.",Cleveland,Bradley,Tennessee,37311,-84.8756,35.1583,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1010748,Brainerd Farmers Market,20 Belvoir Ave.,Chattanooga ,Hamilton,Tennessee,37411,-85.239727,35.018474,,www.facebook.com/BrainerdFarmersMarket,,,,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,Y,N,Y,N,Y,Y,Y,Y,12/23/2014 4:22:50 PM,,Y,N,N,N,Y,01/01/2014 to 12/31/2014,Sat: 10:00 AM-12:00 PM;,,,,,,
1000489,Braintree Farmers Market,1 JFK Memorial Drive,Braintree,Norfolk,Massachusetts,02184,-71.004885,42.206436,http://www.braintreefarmersmarket.com,https://www.facebook.com/braintreefarmersmarket,,,http://braintreefarmersmarket.com/blog-2/,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,Y,Y,N,Y,N,Y,Y,Y,Y,6/27/2016 1:42:54 PM,,Y,Y,N,Y,Y,06/18/2016 to 10/22/2016,Sat: 9:00 AM-1:00 PM;,11/19/2016 to 11/19/2016,Sat: 9:00 AM-1:00 PM;,,,,
1003062,Brambleton Farmers Market,Willow Creek Way & Brambleton Plaza ,Brambleton,Loudoun,Virginia,20148,-77.536103,38.98431400000001,http://www.loudounfarmersmarkets.org,https://www.facebook.com/pages/Brambleton-Farmers-Market/258238347581071,https://twitter.com/LoudounFarmMkts,,,-,N,Y,N,N,Y,Y,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,N,N,Y,N,N,N,N,N,3/25/2015 3:47:25 PM,,Y,N,N,N,N,05/03/2015 to 11/01/2015,Sun: 9:00 AM-1:00 PM;,,,,,,
1008830,Bramwell Farmers' Market,100 simmons ave,Bramwell ,Mercer,West Virginia,24715,-81.313467,37.325145,,https://www.facebook.com/BramwellFarmersMarket,,,,-,N,Y,N,Y,Y,N,N,N,Y,N,Y,N,N,N,N,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,N,3/20/2015 11:40:47 AM,,Y,Y,N,Y,N,06/05/2015 to 10/09/2015,Fri: 9:00 AM-1:00 PM;,,,,,,
1007584,Branch Avenue in Bloom Farmers' Market,3737 Branch Ave. (Iverson Mall),Temple Hills,Prince George's County,Maryland,,-76.9461,38.8388,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011,,N,N,N,N,N,,,,,,,,
1000156,Branch Brook Park Farmers Market,Branch Brook Park at Lake Street,Newark,Essex,New Jersey,,-74.178,40.7626,http://www.branchbrookpark.org,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1008401,Branchport Farmers Market ,3369 Guyanoga Road,Branchport,Yates,New York,14418,-77.1538342,42.6012952,,https://www.facebook.com/branchport.farmers.market?ref=hl,,,,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,Y,Y,N,N,N,Y,N,Y,N,Y,N,N,Y,N,N,Y,N,N,6/27/2016 1:56:17 PM,,Y,Y,N,N,Y,05/26/2016 to 10/27/2016,Thu: 4:00 PM-6:30 PM;,,,,,,
1003465,Brandermill Green Market,4900 Market Square Lane,Midlothian,Chesterfield,Virginia,23112,-77.636606,37.423101,http://www.brandermill.com,,,,,-,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,5/9/2012 3:08:19 PM,Private business parking lot,N,N,N,N,N,May to October,Sat:10:00 AM - 12:00 PM;,,,,,,
1005714,Brandon Farmers Market,"Central Park, Rt. 7",Brandon,Rutland,Vermont,05733,-73.086312,43.791861,,https://www.facebook.com/pages/Brandon-Farmers-Market-Brandon-Vermont/128788920470609,,,,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,N,Y,N,N,N,N,Y,N,N,N,N,N,4/23/2015 3:34:19 PM,,Y,Y,N,Y,N,05/22/2015 to 10/09/2015,Fri: 9:00 AM-2:00 PM;,,,,,,
1002178,Brandon Fresh Market,Southeast corner of Bloomingdale and Providence Avenue,Brandon,Hillsborough,Florida,33511,-82.2703,27.9243,http://www.brandonfreshmarket.com,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1007428,Branford Community Farmers Market,506 Suwannee Avenue,Branford,Suwannee,Florida,32008,-82.9316,29.9646,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Apr 29 2010  8:19AM,,N,N,N,N,N,,,,,,,,
1006926,Branson Farmers' Market,Bus 65 & Pacific St,Branson,Taney,Missouri,65616,-93.2182637,36.6432316,,,,,,-,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,N,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,N,N,N,6/5/2012 12:58:04 PM,,N,N,N,N,N,May to October,Sat:7:00 AM - 12:00 PM;,,,,,,
1002407,Brattleboro Area Farmers' Market,Rt. 9 past Creamery Covered Bridge,Brattleboro,Windham,Vermont,05302,-72.5578619,42.8509348,http://www.brattleborofarmersmarket.com,https://www.facebook.com/pages/Brattleboro-Area-Farmers-Market/197642043604505,,,,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,N,N,N,N,N,4/21/2014 11:33:32 AM,Other,Y,Y,N,Y,Y,05/03/2014 to 10/25/2014,Sat: 9:00 AM-2:00 PM;,,,,,,
1002408,Brattleboro Area Farmers' Market,Main St,Brattleboro,Windham,Vermont,05302,-72.55847109999998,42.85326660000001,http://www.brattleborofarmersmarket.com,https://www.facebook.com/pages/Brattleboro-Area-Farmers-Market/197642043604505,,,,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,N,N,N,N,Y,N,N,N,N,N,4/21/2014 11:34:52 AM,Federal/State government building grounds,Y,Y,N,Y,Y,05/07/2014 to 10/29/2014,Wed: 10:00 AM-2:00 PM;,,,,,,
1011075,Brattleboro WInter Farmers Market,157 Main St.,Brattleboro ,Windham,Vermont,05301,-72.55826400000002,42.853247,,//www.facebook.com/BrattleboroWinterFarmersMarket,//twitter.com/BrattWinterMkt,,,Y,N,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,Y,N,N,N,Y,Y,Y,N,Y,Y,N,Y,N,Y,N,N,N,4/23/2015 10:14:34 PM,,Y,N,N,N,Y,11/07/2015 to 03/26/2016,Sat: 10:00 AM-2:00 PM;,,,,,,
1003052,Braxton County Tailgate Market,Rt. 4 Gassaway,Gassaway,Braxton,West Virginia,26624,-80.7719,38.6753,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1007663,Brazos Valley Farmers Market,201 North Texas Avenue,Bryan,Brazos,Texas,77803,-96.37,30.6744,http://www.brazosvalleyfarmersmarket.com,https://www.facebook.com/brazos.valley.farmers.market,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1003139,Brea Farmers Market,Brea Blvd. & Birch St.,Brea,Orange,California,92821,-118.236,34.0391,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1007746,Breaux Bridge Farmers Market,800 Rees St.,Breaux Bridge,St. Martin,Louisiana,70517,-91.9014,30.2807,http://www.laboutiquesdepontbreaux.com,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2011,,N,N,N,N,N,,,,,,,,
1007558,Breckinridge County Farmers’ Produce Market,1377 Highway 261 South,Hardinsburg,Breckinridge,Kentucky,,-86.4585,37.7683,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1004819,Breezy Acres Orchard,3470 Waynesville- Jamestown Road,Xenia,Greene,Ohio,45385,-83.9353,39.6017,,,,,,-,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,2009,,N,N,N,N,N,,,,,,,,
1003293,Bremerton Farmers Market,1400 Park Avenue,Bremerton,Kitsap,Washington,98337,-122.629652,47.574239,http://www.bremertonmarket.com,https://www.facebook.com/BremertonMarket,https://twitter.com/bremertonfm,,,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,Y,N,Y,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,N,N,5/12/2014 7:33:50 PM,Other,Y,Y,N,Y,Y,05/01/2014 to 10/16/2014,Thu: 4:00 PM-7:00 PM;,,,,,,
1003294,Bremerton Farmers Market - Ferry Terminal,Washington and 1st St.,Bremerton,Kitsap,Washington,98337,-122.6255143,47.5635107,http://www.bremertonmarket.com,https://www.facebook.com/BremertonMarket,https://twitter.com/bremertonfm,,,Y,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,N,N,Y,Y,N,Y,Y,N,N,N,N,Y,N,N,N,N,Y,5/12/2014 7:32:03 PM,Other,Y,Y,N,Y,Y,05/04/2014 to 10/12/2014,Sun: 10:30 AM-2:30 PM;,,,,,,
